Date,Open,High,Low,Close,Adj Close,Volume
2022-11-02,1.000035,1.000381,0.999572,1.000097,1.000097,6343248164
2022-11-03,1.000134,1.000654,0.999794,1.000065,1.000065,3480226568
2022-11-04,1.000041,1.000496,0.999669,1.000036,1.000036,4189794922
2022-11-05,1.000018,1.000315,0.999762,0.999904,0.999904,2820629269
2022-11-06,0.999908,1.000311,0.999594,0.999869,0.999869,2414704424
2022-11-07,0.999851,1.000388,0.999658,1.000323,1.000323,3478168774
2022-11-08,1.000297,1.001323,0.998710,0.999982,0.999982,9481272661
2022-11-09,1.000132,1.001207,0.999156,1.000342,1.000342,10733960295
2022-11-10,1.000359,1.007330,0.999857,1.000692,1.000692,9392844548
2022-11-11,1.000660,1.001328,0.999646,1.000734,1.000734,4591678573
2022-11-12,1.000758,1.000935,0.999999,1.000224,1.000224,2456430569
2022-11-13,1.000178,1.000620,0.999948,1.000136,1.000136,2374782585
2022-11-14,1.000135,1.000987,0.999779,1.000586,1.000586,4017714642
2022-11-15,1.000618,1.000805,0.999882,1.000345,1.000345,3132740778
2022-11-16,1.000356,1.000513,0.999789,1.000186,1.000186,3988959847
2022-11-17,1.000199,1.000526,0.999769,1.000162,1.000162,2882973153
2022-11-18,1.000160,1.000488,1.000039,1.000248,1.000248,2638924708
2022-11-19,1.000226,1.000460,0.999997,1.000156,1.000156,2142545663
2022-11-20,1.000167,1.000499,0.999832,1.000214,1.000214,2631891750
2022-11-21,1.000209,1.000779,0.999808,1.000330,1.000330,6600804024
2022-11-22,1.000252,1.000722,0.999969,1.000419,1.000419,4058680571
2022-11-23,1.000480,1.000787,1.000014,1.000327,1.000327,4043753926
2022-11-24,1.000329,1.000635,0.999965,1.000215,1.000215,3455771499
2022-11-25,1.000167,1.000316,0.999893,1.000057,1.000057,2547890810
2022-11-26,1.000081,1.000639,0.999869,1.000151,1.000151,2436483647
2022-11-27,1.000165,1.000354,0.999838,1.000141,1.000141,2289589937
2022-11-28,1.000176,1.000623,0.999678,1.000201,1.000201,2949046303
2022-11-29,1.000253,1.000444,0.999943,1.000076,1.000076,2909572697
2022-11-30,1.000079,1.000608,0.999646,1.000008,1.000008,3389698194
2022-12-01,1.000015,1.000261,0.999561,1.000003,1.000003,2503961407
2022-12-02,1.000012,1.000295,0.999695,1.000051,1.000051,2490597772
2022-12-03,1.000065,1.000245,0.999742,0.999962,0.999962,1795238577
2022-12-04,0.999966,1.000253,0.999810,1.000016,1.000016,1702758189
2022-12-05,1.000118,1.000397,0.999679,1.000021,1.000021,2283841749
2022-12-06,1.000019,1.000255,0.999670,1.000090,1.000090,2226009116
2022-12-07,1.000099,1.000199,0.999498,1.000027,1.000027,2274813216
2022-12-08,1.000035,1.000442,0.999806,1.000029,1.000029,2170271743
2022-12-09,1.000033,1.000307,0.999761,1.000043,1.000043,2120225426
2022-12-10,1.000038,1.000220,0.999913,1.000072,1.000072,1280687558
2022-12-11,1.000069,1.000340,0.999740,0.999996,0.999996,1330942018
2022-12-12,0.999997,1.000288,0.999726,1.000096,1.000096,2410188441
2022-12-13,1.000096,1.000517,0.999634,1.000134,1.000134,3884992735
2022-12-14,1.000135,1.000281,0.999618,0.999980,0.999980,3151848157
2022-12-15,1.000040,1.000249,0.999570,1.000015,1.000015,2460794466
2022-12-16,1.000006,1.000246,0.999343,0.999901,0.999901,3154403231
2022-12-17,0.999899,1.000410,0.999403,1.000020,1.000020,2160638041
2022-12-18,1.000019,1.000266,0.999633,0.999761,0.999761,1068964229
2022-12-19,0.999792,1.000250,0.999346,1.000191,1.000191,2366552622
2022-12-20,1.000190,1.000443,0.999763,0.999991,0.999991,2562520190
2022-12-21,0.999987,1.000270,0.999736,1.000096,1.000096,1950566712
2022-12-22,1.000040,1.000343,0.999506,1.000110,1.000110,1850998745
2022-12-23,1.000120,1.000271,0.999786,1.000034,1.000034,1885345751
2022-12-24,1.000013,1.000234,0.999918,1.000046,1.000046,915340746
2022-12-25,1.000029,1.000215,0.999755,1.000082,1.000082,1380163674
2022-12-26,1.000110,1.000196,0.999854,1.000103,1.000103,1442718612
2022-12-27,1.000104,1.000272,0.999698,1.000169,1.000169,1696141537
2022-12-28,1.000128,1.000244,0.999771,1.000185,1.000185,2210122747
2022-12-29,1.000157,1.000331,0.999783,1.000138,1.000138,1972864413
2022-12-30,1.000102,1.000296,0.999852,1.000121,1.000121,1879667314
2022-12-31,1.000196,1.000341,0.999877,1.000029,1.000029,1329559200
2023-01-01,1.000022,1.000362,0.999854,0.999993,0.999993,1197927576
2023-01-02,1.000014,1.000217,0.999848,0.999989,0.999989,1562545140
2023-01-03,1.000010,1.000251,0.999709,1.000098,1.000098,2006189065
2023-01-04,1.000109,1.000302,0.999738,1.000004,1.000004,2402538600
2023-01-05,1.000011,1.000217,0.999806,1.000021,1.000021,2080129330
2023-01-06,1.000008,1.000343,0.999796,1.000013,1.000013,2361812755
2023-01-07,1.000015,1.000327,0.999878,0.999982,0.999982,1570732742
2023-01-08,0.999945,1.000364,0.999833,1.000196,1.000196,1788498969
2023-01-09,1.000238,1.000358,0.999588,1.000046,1.000046,3646138496
2023-01-10,1.000005,1.000235,0.999706,0.999987,0.999987,2630571530
2023-01-11,1.000008,1.000384,0.999702,1.000132,1.000132,2801305360
2023-01-12,1.000320,1.000447,0.999277,1.000072,1.000072,4571366092
2023-01-13,1.000081,1.000538,0.999606,1.000247,1.000247,3509707746
2023-01-14,1.000181,1.000785,0.999390,1.000084,1.000084,4297415658
2023-01-15,1.000105,1.000313,0.999545,0.999926,0.999926,2635965361
2023-01-16,0.999900,1.000495,0.999627,0.999962,0.999962,2899726940
2023-01-17,1.000008,1.000358,0.999618,0.999810,0.999810,2965132328
2023-01-18,0.999808,1.000684,0.999392,0.999845,0.999845,4209476194
2023-01-19,0.999796,1.000308,0.999743,1.000024,1.000024,3098920631
2023-01-20,1.000042,1.000681,0.999667,1.000265,1.000265,3444375885
2023-01-21,1.000298,1.000505,0.999143,0.999840,0.999840,3742948234
2023-01-22,0.999861,1.000386,0.999431,0.999976,0.999976,3227947507
2023-01-23,0.999837,1.000426,0.999423,0.999858,0.999858,3419783936
2023-01-24,0.999826,1.000321,0.999089,0.999958,0.999958,3576076257
2023-01-25,0.999933,1.000506,0.999500,1.000062,1.000062,4154869647
2023-01-26,1.000029,1.000339,0.999628,0.999960,0.999960,3258930502
2023-01-27,0.999980,1.000388,0.999580,1.000027,1.000027,3615689955
2023-01-28,0.999982,1.000265,0.999635,1.000130,1.000130,2554816547
2023-01-29,1.000114,1.000393,0.999655,1.000001,1.000001,2963258500
2023-01-30,1.000075,1.000333,0.999503,1.000101,1.000101,3562976035
2023-01-31,1.000021,1.000431,0.999650,1.000058,1.000058,2960609713
2023-02-01,1.000017,1.000771,0.999525,1.000150,1.000150,3454788463
2023-02-02,1.000087,1.000455,0.999370,0.999775,0.999775,4233203635
2023-02-03,0.999789,1.000493,0.999665,1.000035,1.000035,3432403396
2023-02-04,0.999981,1.000292,0.999669,0.999921,0.999921,2476218901
2023-02-05,0.999884,1.000307,0.999176,0.999954,0.999954,2929555475
2023-02-06,0.999960,1.000459,0.999501,0.999928,0.999928,3098238993
2023-02-07,0.999839,1.000320,0.999477,0.999993,0.999993,3694028407
2023-02-08,1.000011,1.000277,0.999531,1.000012,1.000012,3602936283
2023-02-09,1.000024,1.000502,0.999462,1.000122,1.000122,4476731490
2023-02-10,1.000116,1.000384,0.999501,1.000031,1.000031,3672886124
2023-02-11,1.000005,1.000296,0.999584,0.999977,0.999977,2420063116
2023-02-12,0.999978,1.000457,0.999588,1.000066,1.000066,2523403098
2023-02-13,1.000134,1.000388,0.999430,1.000095,1.000095,4929525447
2023-02-14,1.000112,1.000534,0.999562,1.000057,1.000057,4219254344
2023-02-15,1.000066,1.000503,0.999644,1.000071,1.000071,4265639806
2023-02-16,1.000011,1.000436,0.999479,0.999858,0.999858,5620785014
2023-02-17,0.999831,1.000491,0.999566,0.999935,0.999935,4696979332
2023-02-18,0.999984,1.000306,0.999724,0.999887,0.999887,2724755647
2023-02-19,0.999980,1.000289,0.999467,0.999897,0.999897,3217361040
2023-02-20,0.999962,1.000321,0.999474,1.000143,1.000143,3456245956
2023-02-21,1.000121,1.000210,0.999513,1.000064,1.000064,4145675499
2023-02-22,1.000097,1.000388,0.999590,1.000145,1.000145,4388750217
2023-02-23,1.000153,1.000436,0.999517,1.000083,1.000083,4056250193
2023-02-24,1.000076,1.000334,0.999431,1.000045,1.000045,4261268706
2023-02-25,1.000056,1.000287,0.999666,1.000287,1.000287,2686817523
2023-02-26,1.000114,1.000308,0.999679,1.000136,1.000136,2507543870
2023-02-27,1.000125,1.000466,0.999631,1.000075,1.000075,3267016287
2023-02-28,1.000080,1.000255,0.999579,0.999876,0.999876,3109767982
2023-03-01,0.999923,1.000329,0.999701,1.000146,1.000146,3676550737
2023-03-02,1.000063,1.000610,0.999392,1.000295,1.000295,3569810686
2023-03-03,1.000318,1.000490,0.999370,1.000000,1.000000,4111203947
2023-03-04,0.999980,1.000282,0.999658,1.000048,1.000048,2215392974
2023-03-05,1.000055,1.000360,0.999608,1.000010,1.000010,2396832193
2023-03-06,1.000038,1.000239,0.999661,0.999953,0.999953,2954077279
2023-03-07,0.999949,1.000406,0.999668,1.000081,1.000081,3567136291
2023-03-08,1.000091,1.000329,0.999638,0.999869,0.999869,3259552390
2023-03-09,0.999846,1.000258,0.999375,1.000008,1.000008,3762826045
2023-03-10,1.000001,1.000915,0.999218,0.999479,0.999479,7610706906
2023-03-11,0.999470,1.000067,0.877400,0.971500,0.971500,26682206827
2023-03-12,0.968300,0.995425,0.947013,0.992069,0.992069,9955867537
2023-03-13,0.991158,1.000278,0.988036,0.998947,0.998947,9184314805
