Date,Open,High,Low,Close,Adj Close,Volume
2022-11-02,324.467987,329.039459,316.280914,320.150543,320.150543,1411029750
2022-11-03,320.174438,338.642578,318.495575,329.716980,329.716980,1514834239
2022-11-04,329.670959,358.182007,328.739838,354.406372,354.406372,1938879952
2022-11-05,354.419464,360.309326,347.019623,349.253723,349.253723,1231594445
2022-11-06,349.288147,354.488098,339.192413,339.389374,339.389374,1143505730
2022-11-07,338.897156,344.041901,327.683777,337.014557,337.014557,1811518274
2022-11-08,336.987640,388.715515,302.751892,327.690277,327.690277,5390603525
2022-11-09,327.819672,332.061005,261.730255,266.853119,266.853119,3191459132
2022-11-10,266.885773,311.074005,264.467743,304.080048,304.080048,2461275687
2022-11-11,303.986877,304.912781,280.626862,289.820557,289.820557,1625174426
2022-11-12,289.857635,290.369171,272.046112,282.341278,282.341278,1189401392
2022-11-13,282.365265,286.084473,274.052704,276.579437,276.579437,956106804
2022-11-14,276.622253,290.719635,268.233032,278.578430,278.578430,1541330420
2022-11-15,278.628021,281.882538,274.093109,276.874023,276.874023,1116291060
2022-11-16,276.863007,279.791992,269.650177,272.081604,272.081604,908816092
2022-11-17,272.088318,273.222473,264.398499,267.911316,267.911316,854777255
2022-11-18,267.914124,274.505951,267.913544,273.919983,273.919983,685307608
2022-11-19,273.887207,274.262451,269.649536,272.397675,272.397675,551451228
2022-11-20,272.430298,273.650482,262.555298,264.235138,264.235138,720361905
2022-11-21,264.235779,264.742554,250.656937,254.168259,254.168259,1094850661
2022-11-22,254.019089,266.892151,252.389954,266.324341,266.324341,800429058
2022-11-23,266.420349,300.020203,265.034973,297.847443,297.847443,1920236928
2022-11-24,297.945862,303.064636,294.531555,300.427826,300.427826,1219177799
2022-11-25,300.333832,304.163269,294.912323,300.577698,300.577698,949045515
2022-11-26,300.571747,316.962128,300.389465,311.388458,311.388458,1221554861
2022-11-27,311.372040,316.219879,307.156372,307.429291,307.429291,793779029
2022-11-28,307.399567,309.096100,289.493683,293.527252,293.527252,1154829072
2022-11-29,293.491821,304.822815,289.763641,295.498169,295.498169,986451640
2022-11-30,295.548218,304.650970,294.382263,300.794342,300.794342,1009620336
2022-12-01,300.754364,301.479675,290.553711,292.016205,292.016205,1433086340
2022-12-02,292.028564,293.527496,286.140686,293.527496,293.527496,854253818
2022-12-03,293.500366,294.043030,289.704468,290.563141,290.563141,634607105
2022-12-04,290.553101,292.337616,288.504059,292.288300,292.288300,633441009
2022-12-05,292.208893,296.912170,286.538696,288.474274,288.474274,705616866
2022-12-06,288.461761,290.601624,287.107880,290.354462,290.354462,610280514
2022-12-07,290.384613,290.485687,282.020813,284.284424,284.284424,759320494
2022-12-08,284.295166,291.511719,282.809204,290.537170,290.537170,646645162
2022-12-09,290.522003,291.570587,285.575623,286.090424,286.090424,644239750
2022-12-10,286.106506,289.492615,286.106506,288.125214,288.125214,439735200
2022-12-11,288.144257,290.936432,284.188293,284.390411,284.390411,496833486
2022-12-12,284.434387,285.537445,273.530853,276.278198,276.278198,974762447
2022-12-13,276.284485,280.687347,257.440369,271.951691,271.951691,1925504273
2022-12-14,271.958069,277.857086,266.146240,268.231537,268.231537,1026628081
2022-12-15,268.150360,268.150360,257.081207,258.273712,258.273712,709349174
2022-12-16,258.268768,264.247589,227.345230,231.232437,231.232437,1264053277
2022-12-17,231.220749,243.581955,221.003189,242.529282,242.529282,1196953526
2022-12-18,242.516907,253.339691,240.036530,251.156387,251.156387,925487110
2022-12-19,251.242676,252.933014,238.650787,240.657806,240.657806,751196285
2022-12-20,240.668228,252.628662,239.801437,251.744537,251.744537,667866377
2022-12-21,251.694321,251.694321,245.757248,246.046982,246.046982,479296549
2022-12-22,246.068329,248.032028,240.483200,245.890625,245.890625,543367184
2022-12-23,245.894135,248.274719,244.452942,246.148178,246.148178,388929772
2022-12-24,246.151642,246.181717,243.953049,244.635529,244.635529,280627376
2022-12-25,244.636398,245.730988,241.700500,243.141495,243.141495,298063868
2022-12-26,243.147934,244.595947,242.224426,244.198288,244.198288,276115280
2022-12-27,244.202652,247.679688,242.562180,246.596680,246.596680,391342277
2022-12-28,246.607117,246.840042,242.109283,244.141922,244.141922,414698978
2022-12-29,244.171417,246.600998,243.579910,246.479721,246.479721,345312528
2022-12-30,246.458008,246.497238,243.127472,245.779221,245.779221,342300809
2022-12-31,245.788681,247.583618,245.108246,246.349197,246.349197,307551853
2023-01-01,246.332901,246.485809,243.575287,244.136978,244.136978,278651737
2023-01-02,244.152222,247.715271,241.692490,245.535904,245.535904,357733262
2023-01-03,245.552139,246.831451,244.784042,246.133362,246.133362,377452410
2023-01-04,246.140900,260.516052,245.704971,259.119690,259.119690,632924961
2023-01-05,259.076477,259.076477,255.596558,256.422852,256.422852,342934041
2023-01-06,256.450195,260.221741,255.067703,259.867157,259.867157,417893264
2023-01-07,259.854889,262.963654,259.593292,261.282837,261.282837,327712514
2023-01-08,261.252930,274.385071,260.516907,274.385071,274.385071,491734030
2023-01-09,274.442444,283.025421,271.899384,272.701538,272.701538,783671054
2023-01-10,272.655182,278.267670,271.149841,277.289642,277.289642,470259383
2023-01-11,277.293518,285.172394,274.526398,285.046509,285.046509,466458216
2023-01-12,286.900665,287.951385,279.741028,287.812347,287.812347,655903255
2023-01-13,287.811493,295.274780,285.191223,293.733002,293.733002,561853825
2023-01-14,293.719666,314.003357,293.600616,305.241119,305.241119,1087358891
2023-01-15,305.328735,305.763855,292.924591,302.070648,302.070648,562889882
2023-01-16,302.079987,307.597382,294.181946,298.999237,298.999237,602126315
2023-01-17,299.059113,304.788147,296.974792,299.824524,299.824524,529752305
2023-01-18,299.831451,304.889771,282.631042,286.991058,286.991058,844268123
2023-01-19,286.885498,295.118530,286.870453,294.852203,294.852203,431382130
2023-01-20,294.845520,305.020935,287.226440,304.973175,304.973175,669836014
2023-01-21,305.020477,309.616577,299.064240,299.261169,299.261169,755028964
2023-01-22,299.239105,310.602417,299.103577,303.046448,303.046448,571771274
2023-01-23,303.020325,307.429260,302.331696,305.504089,305.504089,520678637
2023-01-24,305.390900,322.746216,299.699615,300.612335,300.612335,887528741
2023-01-25,300.638153,313.200745,294.714661,307.307648,307.307648,667706772
2023-01-26,307.096405,309.263092,302.392670,304.866547,304.866547,540954388
