Date,Open,High,Low,Close,Adj Close,Volume
2022-11-02,0.999983,1.000997,0.999378,1.000344,1.000344,8285948224
2022-11-03,1.000350,1.003088,0.999415,1.000600,1.000600,7536474493
2022-11-04,1.000281,1.002067,0.998573,1.000144,1.000144,10226942529
2022-11-05,1.000544,1.001286,0.999156,0.999786,0.999786,6905540121
2022-11-06,0.999953,1.001156,0.999362,0.999964,0.999964,6180167998
2022-11-07,0.999889,1.001135,0.999309,0.999818,0.999818,9152532377
2022-11-08,0.999798,1.001123,0.998941,1.000176,1.000176,21100945115
2022-11-09,1.000356,1.001667,0.999385,1.000804,1.000804,20146853424
2022-11-10,1.000995,1.012638,1.000201,1.001443,1.001443,21213475804
2022-11-11,1.001197,1.002662,1.000083,1.000903,1.000903,14105832815
2022-11-12,1.001345,1.019846,0.996277,1.000751,1.000751,10997769691
2022-11-13,1.000684,1.002131,0.999631,1.001095,1.001095,7253712643
2022-11-14,1.000926,1.001807,0.999818,1.000936,1.000936,10250311528
2022-11-15,1.000957,1.001698,0.999579,1.000261,1.000261,8032879524
2022-11-16,1.000462,1.002021,0.999530,1.000386,1.000386,7336542529
2022-11-17,1.000346,1.001590,0.999231,1.000243,1.000243,5758493091
2022-11-18,1.001129,1.001659,0.999562,1.001127,1.001127,5789797834
2022-11-19,1.001102,1.001433,0.999647,1.000590,1.000590,3319622761
2022-11-20,1.000605,1.001640,0.999791,1.001229,1.001229,7510289975
2022-11-21,1.000450,1.001628,0.999741,1.000710,1.000710,9125701526
2022-11-22,1.000616,1.001733,0.999756,1.000659,1.000659,8437515430
2022-11-23,1.000602,1.001600,0.999520,1.000803,1.000803,8019215464
2022-11-24,1.000598,1.001458,0.999474,1.001032,1.001032,6694921353
2022-11-25,1.000977,1.001386,0.998701,1.000254,1.000254,5814018349
2022-11-26,1.000542,1.001290,0.999514,1.000119,1.000119,4877092187
2022-11-27,0.999950,1.001214,0.999531,1.000313,1.000313,4614831258
2022-11-28,1.000311,1.001083,0.999363,1.000755,1.000755,6906132682
2022-11-29,1.000766,1.001192,0.999441,1.000090,1.000090,6558827481
2022-11-30,1.000115,1.001076,0.999287,1.000000,1.000000,8863202636
2022-12-01,0.999991,1.001142,0.999190,1.000006,1.000006,7629631366
2022-12-02,1.000054,1.002820,0.999522,1.000518,1.000518,6490009672
2022-12-03,1.000450,1.000691,0.999358,1.000236,1.000236,4321909803
2022-12-04,1.000235,1.000726,0.999546,0.999884,0.999884,4329311363
2022-12-05,1.000327,1.000998,0.999214,1.000061,1.000061,5878580818
2022-12-06,1.000062,1.001004,0.999391,1.000047,1.000047,5581936298
2022-12-07,1.000336,1.000868,0.999195,1.000066,1.000066,5824640765
2022-12-08,1.000075,1.000954,0.999252,1.000087,1.000087,5709314843
2022-12-09,1.000090,1.000792,0.999181,0.999845,0.999845,5770865206
2022-12-10,0.999848,1.001023,0.999463,1.000091,1.000091,3896163188
2022-12-11,1.000102,1.000782,0.999387,0.999957,0.999957,3708577437
2022-12-12,0.999979,1.000888,0.999097,0.999950,0.999950,6514103008
2022-12-13,1.000096,1.000924,0.998723,1.000064,1.000064,10928458036
2022-12-14,1.000532,1.000932,0.998857,1.000252,1.000252,7293948776
2022-12-15,1.000233,1.000851,0.999014,0.999825,0.999825,5440033506
2022-12-16,0.999810,1.001226,0.998873,1.000258,1.000258,6499618945
2022-12-17,1.000246,1.001700,0.999198,0.999580,0.999580,4321525257
2022-12-18,1.000216,1.001359,0.999185,1.000097,1.000097,2744176088
2022-12-19,1.000137,1.001290,0.999187,0.999935,0.999935,4575546070
2022-12-20,0.999969,1.000965,0.999187,1.000063,1.000063,5509011995
2022-12-21,1.000049,1.000710,0.999312,0.999613,0.999613,3745056661
2022-12-22,0.999776,1.000861,0.999224,1.000607,1.000607,4095404239
2022-12-23,1.000583,1.000999,0.999488,1.000169,1.000169,3799544918
2022-12-24,1.000143,1.000749,0.999422,1.000264,1.000264,1966930385
2022-12-25,1.000269,1.001002,0.999370,1.000260,1.000260,2742694443
2022-12-26,1.000316,1.000708,0.999307,1.000247,1.000247,2891652706
2022-12-27,1.000190,1.001180,0.999271,1.000128,1.000128,4511338382
