Date,Open,High,Low,Close,Adj Close,Volume
2022-11-02,0.401385,0.407748,0.382296,0.386076,0.386076,741360035
2022-11-03,0.386060,0.398447,0.385136,0.389420,0.389420,445099982
2022-11-04,0.389397,0.425307,0.388812,0.421525,0.421525,909794346
2022-11-05,0.421525,0.436214,0.420775,0.426735,0.426735,701622249
2022-11-06,0.426749,0.430276,0.403005,0.403005,0.403005,495843423
2022-11-07,0.402966,0.415743,0.399029,0.404259,0.404259,554735710
2022-11-08,0.404234,0.413486,0.353258,0.371834,0.371834,1420168187
2022-11-09,0.371961,0.375250,0.312378,0.317837,0.317837,1446651845
2022-11-10,0.317892,0.376563,0.314274,0.368977,0.368977,1353707790
2022-11-11,0.368967,0.373032,0.343391,0.354667,0.354667,595121832
2022-11-12,0.354899,0.355834,0.338529,0.339144,0.339144,389700815
2022-11-13,0.339182,0.344869,0.327357,0.330127,0.330127,405636157
2022-11-14,0.330123,0.340556,0.315946,0.331849,0.331849,484659345
2022-11-15,0.331874,0.344129,0.330337,0.337009,0.337009,312070544
2022-11-16,0.336964,0.343930,0.325434,0.332382,0.332382,279986402
2022-11-17,0.332421,0.334028,0.319963,0.324859,0.324859,238288352
2022-11-18,0.324869,0.332156,0.321397,0.326221,0.326221,223268757
2022-11-19,0.326217,0.331688,0.323074,0.328512,0.328512,160053174
2022-11-20,0.328513,0.330734,0.311079,0.312307,0.312307,241625735
2022-11-21,0.312300,0.312622,0.297288,0.304548,0.304548,402254597
2022-11-22,0.304524,0.315869,0.299104,0.311922,0.311922,303965817
2022-11-23,0.311983,0.319166,0.309854,0.318317,0.318317,326001398
2022-11-24,0.318333,0.320685,0.312540,0.316458,0.316458,221490892
2022-11-25,0.316420,0.316827,0.308314,0.314989,0.314989,205372207
2022-11-26,0.314953,0.321897,0.312215,0.313790,0.313790,206097213
2022-11-27,0.313793,0.319191,0.312288,0.312454,0.312454,167898046
2022-11-28,0.312464,0.313785,0.301404,0.306700,0.306700,268746809
2022-11-29,0.306697,0.312370,0.304970,0.309372,0.309372,184241191
2022-11-30,0.309385,0.320628,0.309058,0.318883,0.318883,272587134
2022-12-01,0.318891,0.319462,0.313623,0.314484,0.314484,205527704
2022-12-02,0.314494,0.319842,0.311833,0.319407,0.319407,189604155
2022-12-03,0.319400,0.325595,0.317130,0.319654,0.319654,228514876
2022-12-04,0.319633,0.323657,0.318834,0.322750,0.322750,174449332
2022-12-05,0.322709,0.328756,0.317321,0.319517,0.319517,202743238
2022-12-06,0.319513,0.320856,0.314313,0.318464,0.318464,162651156
2022-12-07,0.318478,0.319006,0.308061,0.310320,0.310320,224226547
2022-12-08,0.310321,0.315648,0.308138,0.314843,0.314843,164158396
2022-12-09,0.314823,0.316276,0.309368,0.311677,0.311677,158935988
2022-12-10,0.311708,0.314801,0.311260,0.312606,0.312606,95343947
2022-12-11,0.312621,0.314907,0.306742,0.307711,0.307711,121149579
2022-12-12,0.307699,0.307808,0.302640,0.306949,0.306949,180119689
2022-12-13,0.306941,0.318048,0.300175,0.312865,0.312865,304333274
2022-12-14,0.312916,0.315206,0.306783,0.308134,0.308134,255357209
2022-12-15,0.308120,0.308493,0.298362,0.300201,0.300201,221898095
2022-12-16,0.300207,0.301146,0.261786,0.264070,0.264070,415410448
